2111038-70685
91 o -71.075168 42.349975
2129888-132430
1 h -71.070886 42.677405
7 w -71.150686 42.512105
51 o -71.075168 42.349975
64 o -71.082412 42.349135
2129897-132430
1 h -71.070886 42.677405
31 w -71.150686 42.512105
55 o -71.075168 42.349975
57 w -71.150686 42.512105
81 h -71.070886 42.677405
105 o -71.087986 42.352505
2130018-272201
1 h -71.000784 42.062804
12 o -71.07618 42.352297
14 w -70.975134 41.988704
71 h -71.000784 42.062804
92 o -71.044348 42.077461
97 h -71.000784 42.062804
2130061-25834
1 h -71.070042 42.336751
52 o -71.070573 42.359474
53 o -71.07325 42.353756
54 o -71.055494 42.365207
72 h -71.070042 42.336751
105 o -71.133607 42.352755
111 h -71.070042 42.336751
120 o -71.065028 42.354103
2130510-145612
1 h -71.128502 42.350405
13 w -71.100002 42.350405
61 h -71.128502 42.350405
94 o -71.095014 42.346843
97 o -71.071502 42.353255
109 h -71.128502 42.350405
2130877-248699
1 h -70.868127 42.550942
30 w -71.079027 42.365692
52 o -71.072097 42.352054
55 w -71.079027 42.365692
83 h -70.868127 42.550942
117 o -71.096127 42.365692
119 h -70.868127 42.550942
2131827-277180
1 h -71.122621 42.369267
12 w -71.096971 42.366417
65 o -71.071193 42.352046
81 h -71.122621 42.369267
2131920-92006
1 h -71.081668 42.298922
70 o -71.078818 42.350222
86 h -71.081668 42.298922
118 o -71.021462 42.387628
144 h -71.081668 42.298922
2132383-247763
1 h -71.09639 42.393154
20 w -71.24174 42.344704
46 o -71.10494 42.381754
47 w -71.24174 42.344704
79 h -71.09639 42.393154
99 o -71.076637 42.351984
128 h -71.09639 42.393154
2132984-124676
1 h -71.08018 42.41533
27 w -71.06308 42.36688
34 o -71.068291 42.362907
37 w -71.06308 42.36688
86 h -71.08018 42.41533
90 o -71.076423 42.350312
142 h -71.08018 42.41533
2133225-134262
1 h -71.146098 42.349199
21 w -71.071998 42.352049
71 h -71.146098 42.349199
2133226-134262
1 h -71.146098 42.349199
20 w -71.071998 42.352049
69 h -71.146098 42.349199
2133229-134262
1 h -71.146098 42.349199
20 w -71.071998 42.352049
69 h -71.146098 42.349199
70 o -71.104251 42.34882
2133230-134262
1 h -71.146098 42.349199
21 w -71.071998 42.352049
70 h -71.146098 42.349199
2133231-134262
1 h -71.146098 42.349199
21 w -71.071998 42.352049
33 o -71.068127 42.358624
36 w -71.071998 42.352049
71 h -71.146098 42.349199
2133232-134262
1 h -71.146098 42.349199
21 w -71.071998 42.352049
69 h -71.146098 42.349199
2133233-134262
1 h -71.146098 42.349199
19 w -71.071998 42.352049
68 h -71.146098 42.349199
73 o -71.109002 42.349238
105 o -71.123298 42.327824
2133234-134262
1 h -71.146098 42.349199
21 w -71.071998 42.352049
71 h -71.146098 42.349199
2133235-134262
1 h -71.146098 42.349199
20 w -71.071998 42.352049
70 h -71.146098 42.349199
112 o -71.102661 42.348235
122 h -71.146098 42.349199
2133236-134262
1 h -71.146098 42.349199
20 w -71.071998 42.352049
68 h -71.146098 42.349199
2133237-134262
1 h -71.146098 42.349199
20 w -71.071998 42.352049
69 h -71.146098 42.349199
2133238-134262
1 h -71.146098 42.349199
20 w -71.071998 42.352049
68 h -71.146098 42.349199
2133239-134262
1 h -71.146098 42.349199
19 w -71.071998 42.352049
67 o -71.123298 42.327824
2133240-134262
1 h -71.146098 42.349199
20 w -71.071998 42.352049
47 o -71.046873 42.34354
48 w -71.071998 42.352049
68 h -71.146098 42.349199
2133241-134262
1 h -71.146098 42.349199
19 w -71.071998 42.352049
68 h -71.146098 42.349199
71 o -71.078702 42.349029
79 o -71.068127 42.358624
90 o -71.400969 42.329249
96 h -71.146098 42.349199
2133242-134262
1 h -71.146098 42.349199
19 w -71.071998 42.352049
68 o -71.076369 42.347716
2133243-134262
1 h -71.146098 42.349199
19 w -71.071998 42.352049
67 h -71.146098 42.349199
107 o -71.117167 42.308099
2133244-134262
1 h -71.146098 42.349199
21 w -71.071998 42.352049
70 o -71.197398 42.329249
99 o -71.123298 42.327824
117 o -71.197398 42.329249
2133245-134262
1 h -71.146098 42.349199
20 w -71.071998 42.352049
70 h -71.146098 42.349199
2133246-134262
1 h -71.146098 42.349199
20 w -71.071998 42.352049
69 h -71.146098 42.349199
84 o -71.117598 42.354899
99 h -71.146098 42.349199
2133521-249771
1 h -71.379576 41.927009
22 w -71.288376 41.972609
75 h -71.379576 41.927009
97 o -71.074927 42.352975
2133924-122684
1 h -70.866175 42.246231
34 o -71.136925 42.348831
37 h -70.866175 42.246231
44 o -71.075895 42.351099
45 h -70.866175 42.246231
46 o -71.136925 42.348831
53 o -70.880425 42.234831
56 h -70.866175 42.246231
101 o -71.06524 42.353584
118 h -70.866175 42.246231
2134502-36386
1 h -71.071509 42.321875
19 w -71.074359 42.353225
75 h -71.071509 42.321875
2134503-36386
1 h -71.071509 42.321875
20 w -71.074359 42.353225
76 h -71.071509 42.321875
97 o -71.096572 42.329553
2134506-36386
1 h -71.071509 42.321875
20 w -71.074359 42.353225
68 o -71.074409 42.347811
73 w -71.074359 42.353225
77 h -71.071509 42.321875
2134507-36386
1 h -71.071509 42.321875
19 w -71.074359 42.353225
74 h -71.071509 42.321875
2134508-36386
1 h -71.071509 42.321875
19 w -71.074359 42.353225
63 o -71.182659 42.182225
65 w -71.074359 42.353225
76 o -71.094309 42.33755
2134509-36386
1 h -71.071509 42.321875
19 w -71.074359 42.353225
74 h -71.071509 42.321875
2134525-36385
1 h -71.116405 42.352544
46 o -71.081868 42.363009
53 o -71.07341 42.353227
65 o -71.078285 42.357591
69 h -71.116405 42.352544
2137161-233219
1 h -71.112258 42.332753
26 o -71.076426 42.349888
72 h -71.112258 42.332753
117 o -71.082623 42.337339
2137163-233219
1 h -71.112258 42.332753
78 w -71.106202 42.338809
126 o -71.076426 42.349888
2137179-226371
1 h -71.161066 42.544453
43 o -71.073085 42.351995
58 o -71.209516 42.558703
105 h -71.161066 42.544453
2138499-65161
1 h -71.089417 42.345537
27 w -71.069467 42.365487
41 o -71.082292 42.345537
70 o -71.076837 42.34934
71 w -71.069467 42.365487
85 h -71.089417 42.345537
106 o -71.082292 42.345537
2141700-42720
1 h -71.060959 42.410276
29 w -70.852909 42.504326
30 o -71.075209 42.353276
32 w -70.852909 42.504326
83 h -71.060959 42.410276
2141704-42720
1 h -71.060959 42.410276
28 w -70.852909 42.504326
40 o -70.958685 42.485823
46 o -71.092309 42.347576
50 o -71.075209 42.353276
51 o -70.859179 42.499766
68 w -70.852909 42.504326
80 h -71.060959 42.410276
2143147-53460
1 h -71.440299 42.299117
97 o -71.075229 42.353169
101 h -71.440299 42.299117
2144446-196680
1 h -71.094853 42.343813
69 o -71.071513 42.352997
78 h -71.094853 42.343813
2144472-196680
1 h -71.094853 42.343813
36 o -71.083641 42.347513
50 o -71.071595 42.352414
74 o -71.078109 42.342032
76 h -71.094853 42.343813
86 o -71.065411 42.32295
89 h -71.094853 42.343813
111 o -71.082619 42.345444
2144473-196680
1 h -71.094853 42.343813
23 o -71.071595 42.352414
45 o -71.078109 42.342032
59 o -71.055309 42.357707
66 o -71.078109 42.342032
68 h -71.094853 42.343813
115 o -71.078109 42.342032
125 h -71.094853 42.343813
2145492-115588
1 h -71.0714 42.337389
61 o -71.073362 42.353176
66 o -71.065995 42.353028
68 h -71.0714 42.337389
69 o -71.054975 42.359477
72 h -71.0714 42.337389
135 o -71.064766 42.355771
2146264-62026
1 h -71.074485 42.118953
53 o -71.045985 41.899503
54 o -71.071635 42.352653
56 w -71.174235 42.321303
128 h -71.074485 42.118953
2147434-165051
1 h -71.07622 42.349771
2147435-165051
1 h -71.07622 42.349771
40 w -71.11612 42.372571
42 o -71.123746 42.370809
44 w -71.11612 42.372571
71 h -71.07622 42.349771
78 o -71.070995 42.356421
90 h -71.07622 42.349771
2147436-165051
1 h -71.07622 42.349771
