"FID_TXT","PID_PRCPID","USE_MAIN","NUM_FLR","AREA_POL","AREA_BLD","A_ATHLETIC","A_ACADEMIC","A_PUBLCASM","A_FIREPOL","A_GARAGE","A_HOTEL","A_LIBRARY","A_MALL","A_MEDICAL","A_MUSEUM","A_OFFICE","A_RESIDENT","A_RESTRNT","A_RETAIL","A_SUPERMRK","A_SCHOOL","A_WORSHIP"
"1405","0503515000","Residential",5,78.10,390.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390.50,0.00,0.00,0.00,0.00,0.00
"1406","0503516000","Residential",5,91.56,457.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,457.82,0.00,0.00,0.00,0.00,0.00
"1407","0503517000","Residential",5,84.57,422.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,422.89,0.00,0.00,0.00,0.00,0.00
"1408","0503518000","Residential",4,161.16,644.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,644.67,0.00,0.00,0.00,0.00,0.00
"1409","0503519000","Residential",4,160.75,643.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,643.01,0.00,0.00,0.00,0.00,0.00
"1410","0503520000","Residential",4,143.71,574.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,574.86,0.00,0.00,0.00,0.00,0.00
"1411","0503521000","Residential",5,127.05,635.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,635.28,0.00,0.00,0.00,0.00,0.00
"1412","0503522000","Residential",3,21.01,63.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.04,0.00,0.00,0.00,0.00,0.00
"1413","0503522000","Residential",5,150.71,753.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,753.56,0.00,0.00,0.00,0.00,0.00
"1414","0503523000","Residential",5,103.94,519.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519.71,0.00,0.00,0.00,0.00,0.00
"1415","0503524000","Residential",2,108.05,216.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.11,0.00,0.00,0.00,0.00,0.00
"1416","0503524000","Residential",5,98.98,494.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,494.90,0.00,0.00,0.00,0.00,0.00
"1417","0503525000","Residential",5,102.24,511.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,511.24,0.00,0.00,0.00,0.00,0.00
"1418","0503526000","Residential",6,294.33,1765.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1765.99,0.00,0.00,0.00,0.00,0.00
"1419","0503527000","Residential",5,144.42,722.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,722.12,0.00,0.00,0.00,0.00,0.00
"1420","0503528000","Residential",6,71.49,428.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,428.97,0.00,0.00,0.00,0.00,0.00
"1421","0503529000","Residential",7,253.20,1772.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1772.40,0.00,0.00,0.00,0.00,0.00
"1422","0503530000","Residential",5,96.05,480.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.27,0.00,0.00,0.00,0.00,0.00
"1423","0503531000","Residential",5,96.61,483.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,483.05,0.00,0.00,0.00,0.00,0.00
"1424","0503532000","Residential",3,35.78,107.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.36,0.00,0.00,0.00,0.00,0.00
"1425","0503532000","Residential",5,97.53,487.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,487.66,0.00,0.00,0.00,0.00,0.00
"1426","0503533000","Residential",5,103.59,517.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,517.98,0.00,0.00,0.00,0.00,0.00
"1427","0503534000","Residential",3,35.41,106.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.24,0.00,0.00,0.00,0.00,0.00
"1428","0503534000","Residential",5,108.04,540.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540.23,0.00,0.00,0.00,0.00,0.00
"1429","0503535000","Residential",5,93.11,465.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,465.58,0.00,0.00,0.00,0.00,0.00
"1430","0503536000","Residential",5,89.81,449.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,449.09,0.00,0.00,0.00,0.00,0.00
"1431","0503537000","Residential",5,94.01,470.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,470.09,0.00,0.00,0.00,0.00,0.00
"1432","0503538000","Residential",5,54.25,271.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.27,0.00,0.00,0.00,0.00,0.00
"1433","0503538000","Residential",6,43.79,262.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.79,0.00,0.00,0.00,0.00,0.00
"1434","0503539000","Residential",3,74.22,222.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222.67,0.00,0.00,0.00,0.00,0.00
"1435","0503539000","Residential",5,87.00,435.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,435.03,0.00,0.00,0.00,0.00,0.00
"1436","0503540000","Residential",5,96.76,483.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,483.82,0.00,0.00,0.00,0.00,0.00
"1437","0503541000","Residential",4,83.95,335.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,335.82,0.00,0.00,0.00,0.00,0.00
"1438","0503542000","Residential",4,95.01,380.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.07,0.00,0.00,0.00,0.00,0.00
"1439","0503543000","Residential",4,91.52,366.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,366.09,0.00,0.00,0.00,0.00,0.00
"1440","0503544000","Residential",4,94.92,379.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,379.70,0.00,0.00,0.00,0.00,0.00
"1441","0503545000","Residential",5,125.98,629.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,629.92,0.00,0.00,0.00,0.00,0.00
"1442","0503546000","Residential",5,91.56,457.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,457.80,0.00,0.00,0.00,0.00,0.00
"1443","0503547000","Residential",5,90.58,452.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,452.94,0.00,0.00,0.00,0.00,0.00
"1444","0503548000","Residential",2,28.78,57.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.57,0.00,0.00,0.00,0.00,0.00
"1445","0503548000","Residential",5,99.29,496.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,496.45,0.00,0.00,0.00,0.00,0.00
"1446","0503549000","Residential",4,92.78,371.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,371.14,0.00,0.00,0.00,0.00,0.00
"1447","0503550000","Residential",4,98.48,393.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,393.94,0.00,0.00,0.00,0.00,0.00
"1448","0503551000","Residential",5,111.29,556.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,556.47,0.00,0.00,0.00,0.00,0.00
"1449","0503552000","Residential",4,93.34,373.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,373.36,0.00,0.00,0.00,0.00,0.00
"1450","0503553000","Residential",4,38.58,154.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.34,0.00,0.00,0.00,0.00,0.00
"1451","0503553000","Residential",5,73.73,368.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,368.66,0.00,0.00,0.00,0.00,0.00
"1452","0503554000","Residential",3,28.23,84.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.71,0.00,0.00,0.00,0.00,0.00
"1453","0503554000","Residential",4,101.00,404.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,404.00,0.00,0.00,0.00,0.00,0.00
"1454","0503555000","Residential",4,90.46,361.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361.84,0.00,0.00,0.00,0.00,0.00
"1455","0503556000","Residential",5,94.15,470.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,470.77,0.00,0.00,0.00,0.00,0.00
"1456","0503557000","Residential",5,84.34,421.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,421.72,0.00,0.00,0.00,0.00,0.00
"1457","0503558000","Residential",5,96.37,481.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,481.89,0.00,0.00,0.00,0.00,0.00
"1458","0503559000","Residential",4,114.38,457.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,457.54,0.00,0.00,0.00,0.00,0.00
"1459","0503560000","Residential",4,94.91,379.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,379.66,0.00,0.00,0.00,0.00,0.00
"1460","0503561000","Residential",4,95.94,383.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,383.79,0.00,0.00,0.00,0.00,0.00
"1461","0503562000","Residential",5,119.37,596.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,596.86,0.00,0.00,0.00,0.00,0.00
"1462","0503564000","Residential",6,256.03,1536.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1536.20,0.00,0.00,0.00,0.00,0.00
"1463","0503565000","Residential",6,69.30,415.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,415.85,0.00,0.00,0.00,0.00,0.00
"1464","0503566000","Residential",6,199.93,1199.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1199.63,0.00,0.00,0.00,0.00,0.00
"1465","0503567000","Residential",5,412.05,2060.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2060.25,0.00,0.00,0.00,0.00,0.00
"1466","0503568000","Residential",5,147.02,735.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,735.10,0.00,0.00,0.00,0.00,0.00
"1467","0503569000","Residential",7,463.20,3242.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3242.41,0.00,0.00,0.00,0.00,0.00
"1468","0503571000","Residential",6,351.08,2106.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2106.50,0.00,0.00,0.00,0.00,0.00
"1469","0503572000","Residential",3,13.73,41.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.19,0.00,0.00,0.00,0.00,0.00
"1470","0503572000","Residential",6,285.18,1711.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1711.11,0.00,0.00,0.00,0.00,0.00
"1471","0503573000","Residential",3,22.05,66.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.17,0.00,0.00,0.00,0.00,0.00
"1472","0503573000","Residential",5,252.68,1263.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1263.40,0.00,0.00,0.00,0.00,0.00
"1473","0503574000","Residential",5,360.81,1804.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1804.08,0.00,0.00,0.00,0.00,0.00
"1474","0503575000","Residential",8,309.23,2473.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309.23,2164.65,0.00,0.00,0.00,0.00,0.00
"1475","0503576000","Residential",2,72.09,144.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.18,0.00,0.00,0.00,0.00,0.00
"1476","0503576000","Residential",5,155.96,779.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,779.83,0.00,0.00,0.00,0.00,0.00
"1477","0503577000","Residential",5,187.81,939.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,939.09,0.00,0.00,0.00,0.00,0.00
"1478","0503578000","Residential",4,222.78,891.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,891.15,0.00,0.00,0.00,0.00,0.00
"1479","0503579000","Residential",5,148.73,743.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,743.67,0.00,0.00,0.00,0.00,0.00
"1480","0503580000","Residential",5,136.58,682.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,682.92,0.00,0.00,0.00,0.00,0.00
"1481","0503581000","Residential",5,165.77,828.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,828.89,0.00,0.00,0.00,0.00,0.00
"1482","0503582000","Residential",5,177.51,887.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,887.58,0.00,0.00,0.00,0.00,0.00
"1483","0503583000","Residential",5,154.78,773.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,773.91,0.00,0.00,0.00,0.00,0.00
"1484","0503584000","Residential",5,179.71,898.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,898.59,0.00,0.00,0.00,0.00,0.00
"1485","0503585000","Residential",7,694.08,4858.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4858.59,0.00,0.00,0.00,0.00,0.00
"1486","0503586000","Residential",5,139.61,698.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,698.06,0.00,0.00,0.00,0.00,0.00
"1487","0503587000","Residential",5,151.69,758.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,758.48,0.00,0.00,0.00,0.00,0.00
"1488","0503588000","Residential",5,197.19,985.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,985.98,0.00,0.00,0.00,0.00,0.00
"1489","0503589000","Residential",2,48.80,97.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.60,0.00,0.00,0.00,0.00,0.00
"1490","0503589000","Residential",5,208.57,1042.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1042.87,0.00,0.00,0.00,0.00,0.00
"1491","0503590000","Residential",6,258.99,1553.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1553.99,0.00,0.00,0.00,0.00,0.00
"1492","0503591000","Residential",5,69.76,348.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,348.81,0.00,0.00,0.00,0.00,0.00
"1493","0503591000","Residential",5,222.54,1112.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1112.71,0.00,0.00,0.00,0.00,0.00
"1494","0503592000","Residential",5,139.54,697.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,697.70,0.00,0.00,0.00,0.00,0.00
"1495","0503593000","Residential",5,159.39,796.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,796.95,0.00,0.00,0.00,0.00,0.00
"1496","0503594000","Residential",5,133.11,665.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,665.59,0.00,0.00,0.00,0.00,0.00
"1498","0503596000","Residential",9,951.38,8562.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8562.45,0.00,0.00,0.00,0.00,0.00
"1499","0503597000","Residential",5,146.28,731.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,731.40,0.00,0.00,0.00,0.00,0.00
"1500","0503598000","Residential",4,96.83,387.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,387.32,0.00,0.00,0.00,0.00,0.00
"1501","0503598000","Residential",6,34.63,207.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,207.80,0.00,0.00,0.00,0.00,0.00
"1502","0503599000","Residential",5,95.10,475.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,475.52,0.00,0.00,0.00,0.00,0.00
"1503","0503599000","Residential",6,41.06,246.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,246.38,0.00,0.00,0.00,0.00,0.00
"1504","0503600000","Residential",5,45.93,229.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.65,0.00,0.00,0.00,0.00,0.00
"1505","0503600000","Residential",6,82.49,494.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,494.96,0.00,0.00,0.00,0.00,0.00
"1506","0503601000","Residential",6,45.86,275.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275.21,0.00,0.00,0.00,0.00,0.00
"1507","0503602000","Residential",5,155.61,778.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,778.09,0.00,0.00,0.00,0.00,0.00
"1508","0503603000","Residential",5,127.84,639.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,639.23,0.00,0.00,0.00,0.00,0.00
"1509","0503604000","Residential",5,143.06,715.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,715.32,0.00,0.00,0.00,0.00,0.00
"1510","0503605000","Residential",5,140.74,703.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,703.72,0.00,0.00,0.00,0.00,0.00
"1511","0503606000","Residential",5,152.22,761.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,761.10,0.00,0.00,0.00,0.00,0.00
"1512","0503607000a","Residential",5,151.80,759.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,759.03,0.00,0.00,0.00,0.00,0.00
"1513","0503608000","Residential",5,106.08,530.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,530.42,0.00,0.00,0.00,0.00,0.00
"1514","0503609000","Residential",6,93.21,559.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,559.31,0.00,0.00,0.00,0.00,0.00
"1515","0503610000","Residential",4,186.09,744.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,744.38,0.00,0.00,0.00,0.00,0.00
"1516","0503611000","Residential",4,68.54,274.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,274.18,0.00,0.00,0.00,0.00,0.00
"1517","0503611000","Residential",4,38.86,155.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.44,0.00,0.00,0.00,0.00,0.00
"1518","0503611000","Residential",5,73.73,368.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,368.66,0.00,0.00,0.00,0.00,0.00
"1519","0503612000","Residential",6,85.55,513.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,513.31,0.00,0.00,0.00,0.00,0.00
"1520","0503613000","Residential",6,112.38,674.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,674.32,0.00,0.00,0.00,0.00,0.00
"1521","0503614000","Residential",4,68.14,272.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,272.57,0.00,0.00,0.00,0.00,0.00
"1522","0503614000","Residential",7,103.43,724.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,724.02,0.00,0.00,0.00,0.00,0.00
"1523","0503615000","Residential",5,89.61,448.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.09,0.00,0.00,0.00,0.00,0.00
"1524","0503615000","Residential",5,117.16,585.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,585.81,0.00,0.00,0.00,0.00,0.00
"1525","0503616000","Residential",5,118.94,594.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,594.70,0.00,0.00,0.00,0.00,0.00
"1526","0503617000","Residential",4,97.76,391.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,391.07,0.00,0.00,0.00,0.00,0.00
"1527","0503618000","Residential",4,104.25,417.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,417.00,0.00,0.00,0.00,0.00,0.00
"1528","0503619000","Residential",4,98.37,393.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,393.48,0.00,0.00,0.00,0.00,0.00
"1529","0503620000","Residential",5,200.34,1001.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1001.73,0.00,0.00,0.00,0.00,0.00
"1530","0503621000","Residential",6,135.84,815.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,815.06,0.00,0.00,0.00,0.00,0.00
"1531","0503622000","Residential",5,93.11,465.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,465.57,0.00,0.00,0.00,0.00,0.00
"1532","0503623000","Residential",5,95.97,479.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,479.86,0.00,0.00,0.00,0.00,0.00
"1533","0503624000","Residential",6,107.12,642.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,642.73,0.00,0.00,0.00,0.00,0.00
"1534","0503625000","Residential",6,101.01,606.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,606.08,0.00,0.00,0.00,0.00,0.00
"1535","0503626000","Residential",5,89.37,446.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,446.85,0.00,0.00,0.00,0.00,0.00
"1536","0503627000","Residential",5,96.06,480.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.30,0.00,0.00,0.00,0.00,0.00
"1537","0503628000","Residential",5,94.65,473.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,473.25,0.00,0.00,0.00,0.00,0.00
"1538","0503629000","Residential",5,94.71,473.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,473.58,0.00,0.00,0.00,0.00,0.00
"1539","0503630000","Residential",5,93.74,468.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,468.74,0.00,0.00,0.00,0.00,0.00
"1540","0503631000","Residential",5,88.94,444.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,444.73,0.00,0.00,0.00,0.00,0.00
"1541","0503632000","Residential",5,94.50,472.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,472.52,0.00,0.00,0.00,0.00,0.00
"1542","0503633000","Residential",6,93.63,561.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,561.81,0.00,0.00,0.00,0.00,0.00
"1543","0503634000","Residential",6,129.93,779.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,779.63,0.00,0.00,0.00,0.00,0.00
"1544","0503635000","Residential",6,136.92,821.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,821.55,0.00,0.00,0.00,0.00,0.00
"1545","0503636000","Residential",2,32.25,64.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.50,0.00,0.00,0.00,0.00,0.00
"1546","0503636000","Residential",6,140.17,841.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,841.03,0.00,0.00,0.00,0.00,0.00
"1547","0503637000","Residential",6,107.28,643.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,643.70,0.00,0.00,0.00,0.00,0.00
"1548","0503638000","Residential",6,324.04,1944.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1944.26,0.00,0.00,0.00,0.00,0.00
"1549","0503640000","Residential",7,197.86,1385.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1385.05,0.00,0.00,0.00,0.00,0.00
"1550","0503641000","Residential",7,193.53,1354.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1354.75,0.00,0.00,0.00,0.00,0.00
"1551","0503642000","Residential",7,649.89,4549.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3899.39,0.00,649.89,0.00,0.00,0.00
"1552","0503644000","Residential",5,361.00,1805.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1805.03,0.00,0.00,0.00,0.00,0.00
"1553","0503644000","Residential",11,510.69,5617.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5617.62,0.00,0.00,0.00,0.00,0.00
"1554","0503646000","Residential",5,40.07,200.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.38,0.00,0.00,0.00,0.00,0.00
"1555","0503646000","Residential",6,85.21,511.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,511.28,0.00,0.00,0.00,0.00,0.00
"1556","0503647000","Residential",5,156.82,784.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,784.12,0.00,0.00,0.00,0.00,0.00
